round,treatment,condition,lab.id,subject.id,pair.num,key.2,key.1.1,key.1.2,key.1.3,key.1.4,levenshtein,nonresponse
1,Test-restudy,7,14,7,24,i don't remember,limbaugh,i could not come up with a word,i could not come up with a word,i could not come up with a word,15,1
1,Test-restudy,7,14,7,25,farsi,fatally,fatally,fatally,fatally,5,0
1,Test-restudy,7,14,7,26,mattrezz,seams,seam,seams,seam,7,0
1,Test-restudy,7,14,7,27,i don't remember,lemur,lemur,lemur,lemur,13,1
1,Test-restudy,7,14,7,28,i don't remember,marsh,marsh,marsh,marsh,15,1
1,Test-restudy,7,14,7,29,i don't remember,adhere,adhere,rules,adhere,13,1
1,Test-restudy,7,14,7,30,underwater,i could not come up with a word,i could not come up with a word,underwater,underwater,0,0
1,Test-restudy,7,14,7,31,soma,soma,soma,soma,soma,0,0
1,Test-restudy,7,14,7,32,greeting,greeting,greeting,greeting,greeting,0,0
1,Test-restudy,7,14,7,33,uzi,death,uzi,uzi,uzi,0,0
1,Test-restudy,7,14,7,34,yu-gi-oh,yu-gi-oh,yu-gi-oh,yu-gi-oh,yu-gi-oh,0,0
1,Test-restudy,7,14,7,35,judas,judas,judas,judas,judas,0,0
1,Test-restudy,7,14,7,36,loogie,loogie,loogie,loogie,loogie,0,0
1,Test-restudy,7,14,7,37,i don't remember,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,22,1
1,Test-restudy,7,14,7,38,i don't remember,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,22,1
1,Test-restudy,7,14,7,39,chasm,carb,carb,i could not come up with a word,i could not come up with a word,3,0
1,Test-restudy,7,14,7,40,adhere,police,i could not come up with a word,i could not come up with a word,i could not come up with a word,5,0
1,Test-restudy,7,14,7,41,sand,shadow,shadow,shadow,shadow,4,0
1,Test-restudy,7,14,7,42,i don't remember,somebody,somebody,don't remember,i could not come up with a word,2,1
1,Test-restudy,7,14,7,43,puff,puff,puff,puff,smoke,0,0
1,Test-restudy,7,14,7,44,vacuum,dirty,dirty,dirty,vacuum,0,0
1,Test-restudy,7,14,7,45,chasm,i could not come up with  a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,28,0
1,Test-restudy,7,14,7,46,chasm,charm,chasm,chasm,chasm,0,0
1,Test-restudy,7,14,7,47,separate,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,28,0
1,Test-restudy,7,14,7,48,i don't remember,ricotta,ricotta,ricotta,ricotta,14,1
1,Test-restudy,7,16,8,1,luau,luau,luau,luau,luau,0,0
1,Test-restudy,7,16,8,2,yolk,yolk,yolk,yolk,yolk,0,0
1,Test-restudy,7,16,8,3,chocolate,chocolate,chocolate,chocolate,chocolate,0,0
1,Test-restudy,7,16,8,4,lasso,lasso,lasso,lasso,lasso,0,0
1,Test-restudy,7,16,8,5,embellish,embellish,embellish,embellish,embellish,0,0
1,Test-restudy,7,16,8,6,anonymous,anonymous,anonymous,anonymous,anonymous,0,0
1,Test-restudy,7,16,8,7,i cannot remember,dyke,dyke,dyke,dyke,16,1
1,Test-restudy,7,16,8,8,tense,tense,tense,tense,tense,0,0
1,Test-restudy,7,16,8,9,tabulate,tabulate,tabulate,tabulate,tabulate,0,0
1,Test-restudy,7,16,8,10,met,met,met,met,met,0,0
1,Test-restudy,7,16,8,11,zayit,zayit,zayit,zayit,zayit,0,0
1,Test-restudy,7,16,8,12,bustan,bustan,bustan,bustan,bustan,0,0
1,Test-restudy,7,16,8,13,pamper,pants,pamper,pamper,pamper,0,0
1,Test-restudy,7,16,8,14,wing,wing,wing,wing,wing,0,0
1,Test-restudy,7,16,8,15,ew,ew,ew,ew,ew,0,0
1,Test-restudy,7,16,8,16,force,force,force,force,force,0,0
1,Test-restudy,7,16,8,17,rare,rare,rare,rare,rare,0,0
1,Test-restudy,7,16,8,18,pipe,pipe,pipe,pipe,pipe,0,0
1,Test-restudy,7,16,8,19,i cannot remember,pastel,pastel,pastel,pastel,14,1
1,Test-restudy,7,16,8,20,cover,cover,cover,cover,cover,0,0
1,Test-restudy,7,16,8,21,soul,soul,soul,soul,soul,0,0
1,Test-restudy,7,16,8,22,element,element,element,element,element,0,0
1,Test-restudy,7,16,8,23,story,story,story,the-story,the-story,0,0
1,Test-restudy,7,16,8,24,usher,usher,usher,usher,usher,0,0
1,Test-restudy,7,16,8,25,fatal,fatal,fatal,fatal,fatal,0,0
1,Test-restudy,7,16,8,26,good-on,good-on,good-on,good-on,good-on,0,0
1,Test-restudy,7,16,8,27,tumble,tumble,tumble,tumble,tumble,0,0
1,Test-restudy,7,16,8,28,i cannot remember,mast,mast,mast,mast,15,1
1,Test-restudy,7,16,8,29,dharma,dharma,dharma,dharma,dharma,0,0
1,Test-restudy,7,16,8,30,final,final,final,final,final,0,0
1,Test-restudy,7,16,8,31,zoom,zoom,zoom,zoom,zoom,0,0
1,Test-restudy,7,16,8,32,waste,waste,waste,waste,waste,0,0
1,Test-restudy,7,16,8,33,using-a-z,geezer,using-a-z,using-a-z,using-a-z,0,0
1,Test-restudy,7,16,8,34,amen,amen,amen,amen,amen,0,0
1,Test-restudy,7,16,8,35,jarring,jarring,jarring,jarring,jarring,0,0
1,Test-restudy,7,16,8,36,deluge,deluge,deluge,deluge,deluge,0,0
1,Test-restudy,7,16,8,37,take,take,take,take,take,0,0
1,Test-restudy,7,16,8,38,chirp,chirp,chirp,chirp,chirp,0,0
1,Test-restudy,7,16,8,39,crab,carab,crab,crab,crab,0,0
1,Test-restudy,7,16,8,40,adieu,adieu,adieu,adieu,adieu,0,0
1,Test-restudy,7,16,8,41,sand,saddle,sand,sand,sand,0,0
1,Test-restudy,7,16,8,42,smelly,smelly,smelly,smelly,smelly,0,0
1,Test-restudy,7,16,8,43,puff,puff,puff,puff,puff,0,0
1,Test-restudy,7,16,8,44,vroomba,vroomba,vroomba,vroomba,vroomba,0,0
1,Test-restudy,7,16,8,45,hazard,hazard,hazard,hazard,hazard,0,0
1,Test-restudy,7,16,8,46,chummy,chummy,chummy,chummy,chummy,0,0
1,Test-restudy,7,16,8,47,pen,pen,pen,pen,pen,0,0
1,Test-restudy,7,16,8,48,chips,chips,chips,chips,chips,0,0
1,Test-restudy,7,24,9,1,dubai,dubai,dubai,dubai,dubai,0,0
1,Test-restudy,7,24,9,2,yolk,yolk,yolk,yolk,yolk,0,0
1,Test-restudy,7,24,9,3,chappadu,chappadu,chappadu,chaapadu,chappadu,0,0
1,Test-restudy,7,24,9,4,lace,soft lace,lace,lace,lace,0,0
1,Test-restudy,7,24,9,5,remain,i could not come up with a word,romba,romba,romba,4,0
1,Test-restudy,7,24,9,6,fun gossip,fun gossip,fun gossip,fun gossip,fun gossip,0,0
1,Test-restudy,7,24,9,7,handling,hard,handing,handling,handling,0,0
1,Test-restudy,7,24,9,8,utensil of expression,utensil of expression,utensil for expression,utensil of expression,utensil for expression,0,0
1,Test-restudy,7,24,9,9,taboo,taboo,taboo,taboo,taboo,0,0
1,Test-restudy,7,24,9,10,i cannot remember,man,man dead,man,man,13,1
1,Test-restudy,7,24,9,11,thuni,i could not some up with a word,pits,tastes like thuni,tastes like thuni,5,0
1,Test-restudy,7,24,9,12,bushes,bushes,bushes,bushes,bushes,0,0
1,Test-restudy,7,24,9,13,pambu,panju,panju,panju,panju,2,0
1,Test-restudy,7,24,9,14,wings fly,wings fly,wings fly,wings fly,wings fly,0,0
1,Test-restudy,7,24,9,15,boo,boochi,worms,worms,worms,3,0
1,Test-restudy,7,24,9,16,fast persian farsi,fast persian farsi,fast persian farsi,fast persian farsi,fast persian farsi,0,0
1,Test-restudy,7,24,9,17,hair soft,hair,hair,hair,hair,5,0
1,Test-restudy,7,24,9,18,pipe,pipe,pipe,pipe,pipe,0,0
1,Test-restudy,7,24,9,19,pair,i could not come up with a word,i could not come up with a word,pazhasu,pazhasu,5,0
1,Test-restudy,7,24,9,20,kabul,kabul,kabul,kabul,kabul,0,0
1,Test-restudy,7,24,9,21,salutation,salute,salutation,salutation,salutation,0,0
1,Test-restudy,7,24,9,22,eliminate,eliminate,eliminate,eliminate,eliminate,0,0
1,Test-restudy,7,24,9,23,destiny,destiny,destiny,destiny,destiny,0,0
1,Test-restudy,7,24,9,24,rush into,i could not come up with a word,i could not com eup with a word,rush into,rushed into,0,0
1,Test-restudy,7,24,9,25,fast,i could not comeup with a word,i could not com eup with a word,faha,faha,2,0
1,Test-restudy,7,24,9,26,godrej,godrej,godrej,godrej,godrej,0,0
1,Test-restudy,7,24,9,27,tumbles,tumble,tumbles,tumbles,tumbles,0,0
1,Test-restudy,7,24,9,28,mast,mast,mast,mast,mast,0,0
1,Test-restudy,7,24,9,29,dharma,dharma,dharma,dharma,dharma,0,0
1,Test-restudy,7,24,9,30,dis fine,fine,fine,dis fine,dis fine,0,0
1,Test-restudy,7,24,9,31,sum,suck,i could not some up with a word,sumukham,sumukhi,2,0
1,Test-restudy,7,24,9,32,wasabi,wasabi,wasabi,wasabi,wasabi,0,0
1,Test-restudy,7,24,9,33,sing me to sleep,sing to sleep,sing to sleep,sing me to sleep,sing me to sleep,0,0
1,Test-restudy,7,24,9,34,apsara,apsara,apsara,apsara,apsara,0,0
1,Test-restudy,7,24,9,35,germs infection,joram,germs infection,germs,germs infect,0,0
1,Test-restudy,7,24,9,36,thanni,thanni,thanni,thanni,thanni,0,0
1,Test-restudy,7,24,9,37,talaq,talaq,talaq,talaq,talaq,0,0
1,Test-restudy,7,24,9,38,chu chu,i could not come up with a word,train,train,train,7,0
1,Test-restudy,7,24,9,39,snake,snake,snake,snake food,snake,0,0
1,Test-restudy,7,24,9,40,address,i could not come up with a word,adversary,adversary,adversary,6,0
1,Test-restudy,7,24,9,41,sandai death cover,fight death cover,sandai dead cover,sandai dead cover,sandai dead cover,2,0
1,Test-restudy,7,24,9,42,sand,sand,sand,sand,sand,0,0
1,Test-restudy,7,24,9,43,pair,pair,pairs,pair,pair,0,0
1,Test-restudy,7,24,9,44,vacuum,vacuum,vacuum,vacuum,vacuum,0,0
1,Test-restudy,7,24,9,45,chair,i could not come up with a word,chain pearl found,chain of pearls,chain of pearls,10,0
1,Test-restudy,7,24,9,46,chapadu,charming,charming,charming,charming,5,0
1,Test-restudy,7,24,9,47,u bin dis,bin,u bin these,u bin dis,u bin dis,0,0
1,Test-restudy,7,24,9,48,jibble nibble,i could not come up with a word,jibble nibble,jibble nibble,jibble nibble,0,0
1,Test-restudy,7,25,10,1,lump,blue,blue,blue,blue,3,0
1,Test-restudy,7,25,10,2,yolk,yolk,yolk,yolk,yolk,0,0
1,Test-restudy,7,25,10,3,chat,chomp,chomp,chomp,chomp,3,0
1,Test-restudy,7,25,10,4,lasso,lasso,lasso,lasso,lasso,0,0
1,Test-restudy,7,25,10,5,blue,red,red,red,red,4,0
1,Test-restudy,7,25,10,6,fun,gossip,gossip,gossip,gossip,6,0
1,Test-restudy,7,25,10,7,war,war,war,war,war,0,0
1,Test-restudy,7,25,10,8,ten,pen,ten,ten,ten,0,0
1,Test-restudy,7,25,10,9,taboo,taboo,taboo,taboo,taboo,0,0
1,Test-restudy,7,25,10,10,matar,matar,matar,matar,matar,0,0
1,Test-restudy,7,25,10,11,ziti,ziti,ziti,ziti,ziti,0,0
1,Test-restudy,7,25,10,12,bust,bust,bust,bust,bust,0,0
1,Test-restudy,7,25,10,13,panda,lamb,lamb,lamb,lamb,4,0
1,Test-restudy,7,25,10,14,wing,fly,fly,fly,fly,4,0
1,Test-restudy,7,25,10,15,blue,buffalo,buffalo,buffalo,i could not come up with a word,6,0
1,Test-restudy,7,25,10,16,far,far,far,far,far,0,0
1,Test-restudy,7,25,10,17,hair,hair,hiar,hiar,hair,0,0
1,Test-restudy,7,25,10,18,pecorino,pecorino,pecorino,pecorino,pecorino,0,0
1,Test-restudy,7,25,10,19,panel,panel,panel,panel,panel,0,0
1,Test-restudy,7,25,10,20,cab,burial,burial,burial,burial,5,0
1,Test-restudy,7,25,10,21,salt,saint,saint,saint,saint,2,0
1,Test-restudy,7,25,10,22,emu,emu,emu,emu,emu,0,0
1,Test-restudy,7,25,10,23,stir,destination,destination,custom,destination,4,0
1,Test-restudy,7,25,10,24,rush,ride,rush,rush,rush,0,0
1,Test-restudy,7,25,10,25,fall,fall,fall,fall,fall,0,0
1,Test-restudy,7,25,10,26,red,good,good,good,good,3,0
1,Test-restudy,7,25,10,27,bill,tumble,tumble,tumble,tumble,5,0
1,Test-restudy,7,25,10,28,mash,shore,shore,shore,shore,5,0
1,Test-restudy,7,25,10,29,ma,ma,ma,ma,mar,0,0
1,Test-restudy,7,25,10,30,daffodil,daffodil,daffodil,daffodil,daffodil,0,0
1,Test-restudy,7,25,10,31,sum,sick,sum,sum,sum,0,0
1,Test-restudy,7,25,10,32,wait,wait,wait,wait,wait,0,0
1,Test-restudy,7,25,10,33,sigh,up,sigh,sigh,sigh,0,0
1,Test-restudy,7,25,10,34,yam,yes,yes,yam,yam,0,0
1,Test-restudy,7,25,10,35,jerk,jerk,jerk,jerk,jerk,0,0
1,Test-restudy,7,25,10,36,theme,theme,theme,theme,theme,0,0
1,Test-restudy,7,25,10,37,talk,talk,talk,talk,talk,0,0
1,Test-restudy,7,25,10,38,champion,hop,hop,hop,churro,5,0
1,Test-restudy,7,25,10,39,cab,cab,cab,cab,cab,0,0
1,Test-restudy,7,25,10,40,doo,doo,doo,doo,doo,0,0
1,Test-restudy,7,25,10,41,sand,sand,sand,sand,sand,0,0
1,Test-restudy,7,25,10,42,sam,sand,sand,sand,sand,2,0
1,Test-restudy,7,25,10,43,poof,poof,poof,poof,poof,0,0
1,Test-restudy,7,25,10,44,vroom,vroom,vroom,vroom,vroom,0,0
1,Test-restudy,7,25,10,45,champion,champ,champ,champ,champ,3,0
1,Test-restudy,7,25,10,46,karma,karma,karma,karma,karma,0,0
1,Test-restudy,7,25,10,47,been,been,been,been,been,0,0
1,Test-restudy,7,25,10,48,jump,jack,jack,jack,jack,3,0
1,Test-restudy,7,26,11,1,lemon,lemon,lemon,lemon,lemon,0,0
1,Test-restudy,7,26,11,2,yolk,yolk,yolk,yolk,yolk,0,0
1,Test-restudy,7,26,11,3,chicken,chicken,chicken,chicken,chicken,0,0
1,Test-restudy,7,26,11,4,lasso,lasso,lasso,lasso,lasso,0,0
1,Test-restudy,7,26,11,5,remember,receive,receive,rain,receive,4,0
1,Test-restudy,7,26,11,6,fun,fun,fun,fun,fun,0,0
1,Test-restudy,7,26,11,7,handout,handouts,handouts,handouts,handouts,1,0
1,Test-restudy,7,26,11,8,tentacle,tense,tense,tense,tense,4,0
1,Test-restudy,7,26,11,9,bribery,tablet,tablet,tablet,tablet,6,0
1,Test-restudy,7,26,11,10,mai tai,mai tai,mai tai,mai tai,mai tai,0,0
1,Test-restudy,7,26,11,11,tunic,tunic,tunic,tunic,tunic,0,0
1,Test-restudy,7,26,11,12,bust,bush,bush,bust/bush,bust,0,0
1,Test-restudy,7,26,11,13,pumba,pumba,pumba,pumba,pumba,0,0
1,Test-restudy,7,26,11,14,wing,wing,wing,wing,wing,0,0
1,Test-restudy,7,26,11,15,bury,bury,bury,bury,bury,0,0
1,Test-restudy,7,26,11,16,far away,far,far,far,far,5,0
1,Test-restudy,7,26,11,17,rihanna,rihanna,rihanna,rihanna,rihanna,0,0
1,Test-restudy,7,26,11,18,pipe,pipe,pipe,pipe,pipe,0,0
1,Test-restudy,7,26,11,19,pizza,pizza,pizza,pizza,pizza,0,0
1,Test-restudy,7,26,11,20,kill bury,kill-bury,kill bury,kill bury,kill bury,0,0
1,Test-restudy,7,26,11,21,sail,say,say your,say your,say your,2,0
1,Test-restudy,7,26,11,22,eliminate,eliminate,eliminate,eliminate,eliminate,0,0
1,Test-restudy,7,26,11,23,destination,destination,destination,destination,destination,0,0
1,Test-restudy,7,26,11,24,bush,bush,bush,bush,bush,0,0
1,Test-restudy,7,26,11,25,fail,hail mary,hail mary,hail mary,hail mary,6,0
1,Test-restudy,7,26,11,26,goodnight,goodbye,goodbye,goodbye,goodbye,5,0
1,Test-restudy,7,26,11,27,tumble,tumble,tumble,tumble,tumble,0,0
1,Test-restudy,7,26,11,28,marsh,marsh,marsh,marsh,marsh,0,0
1,Test-restudy,7,26,11,29,hamarse,hamarse,hamarse,hamarse,hamarse,0,0
1,Test-restudy,7,26,11,30,finish,find a,finish,finish,finish,0,0
1,Test-restudy,7,26,11,31,sum,sue,someone,someone,someone,1,0
1,Test-restudy,7,26,11,32,whats up,what's up,whats up,whats up,whats up,0,0
1,Test-restudy,7,26,11,33,sing,sing,sing,sing,sing,0,0
1,Test-restudy,7,26,11,34,your word,your,my,my,my,5,0
1,Test-restudy,7,26,11,35,red,jerk,i could not come up with a word,red,red,0,0
1,Test-restudy,7,26,11,36,luge,luge,luge,luge,luge,0,0
1,Test-restudy,7,26,11,37,lake,take,take,take,take,1,0
1,Test-restudy,7,26,11,38,chew,chewy,chewy,chewy,chewy,1,0
1,Test-restudy,7,26,11,39,claw,claw,claw,claw,claw,0,0
1,Test-restudy,7,26,11,40,adult,adult,adult,adult,adult,0,0
1,Test-restudy,7,26,11,41,sand,sand,sand,sand,sand,0,0
1,Test-restudy,7,26,11,42,mud,mud,mud,mud,mud,0,0
1,Test-restudy,7,26,11,43,papa,pa,papa,papa,papa,0,0
1,Test-restudy,7,26,11,44,roomba,roomba,roomba,roomba,roomba,0,0
1,Test-restudy,7,26,11,45,chase,chaser,chaser,chaser,chaser,1,0
1,Test-restudy,7,26,11,46,hamarse,chain,chain,chain,chain,6,0
1,Test-restudy,7,26,11,47,your word,blind,blind,blind,blind,8,0
1,Test-restudy,7,26,11,48,bikini,bikini,bikini,bikini,bikini,0,0
1,Test-restudy,7,27,12,1,lulu,mpenzi,pearl,pearl,pearl,5,0
1,Test-restudy,7,27,12,2,yai,la kuku,egg,egg,egg,3,0
1,Test-restudy,7,27,12,3,chakula,nahitaji kula,hitaji muhimu,food,food,7,0
1,Test-restudy,7,27,12,4,leso,jivike kama taji shingoni kuzuia baridi,scarf,scarf,scarf,5,0
1,Test-restudy,7,27,12,5,rembo,kwa mfano ushanga wa dhahabu,ornament,ornament,ornament,6,0
1,Test-restudy,7,27,12,6,fununu,umbea usiotamkwa wazi,rumor,rumor,rumor,5,0
1,Test-restudy,7,27,12,7,handaki,shimo la kujificha lililopo chini ya ardhi,trench huh,trench,trench,7,0
1,Test-restudy,7,27,12,8,utenzi,vina na mizani huzingatiwa,poem,poem,poem,5,0
1,Test-restudy,7,27,12,9,tabibu,daktari wangu wa karibu,knew this,doctor,doctor,6,0
1,Test-restudy,7,27,12,10,maiti,laiti ingefahamu,corpse,corpse,corpse,6,0
1,Test-restudy,7,27,12,11,zeituni,mizeituni,matunda ya mizeituni,olives,olives,2,0
1,Test-restudy,7,27,12,12,bustani,kama shamba nje ya nyumba,garden,garden,garden,6,0
1,Test-restudy,7,27,12,13,pamba,nyepesi,cotton,cotton,cotton,6,0
1,Test-restudy,7,27,12,14,wingu,moshi ulioganda angani,knew this,cloud,cloud,5,0
1,Test-restudy,7,27,12,15,buu,kabla ya pupa,maggot,maggot,maggot,6,0
1,Test-restudy,7,27,12,16,farasi,jamii ya punda,knew this,horse,horse,4,0
1,Test-restudy,7,27,12,17,hariri,buibui hutumia kujenga,silk,silk,silk,5,0
1,Test-restudy,7,27,12,18,pipa,gurudumu la mvinyo,barrel,barrel,barrel,6,0
1,Test-restudy,7,27,12,19,pazia,hufunika madirisha jioni,curtain,curtain,curtain,6,0
1,Test-restudy,7,27,12,20,kaburi,alilozikwa marehemu,grave,grave,grave,6,0
1,Test-restudy,7,27,12,21,sala,adhuhuri,prayer,prayer,prayer,5,0
1,Test-restudy,7,27,12,22,elimu,sayansi,education,science,science,6,0
1,Test-restudy,7,27,12,23,desturi,mila tamaduni na,custom,custom,custom,5,0
1,Test-restudy,7,27,12,24,rushwa,hongo,bribe,bribe,bribe,6,0
1,Test-restudy,7,27,12,25,fahali,fahali wakipigana ziumiazo nyasi,ng'ombe dume,bull,bull,5,0
1,Test-restudy,7,27,12,26,godoro,lenye kunesa,mattress,mattress,mattress,7,0
1,Test-restudy,7,27,12,27,tumbili,2(kwa kiingereza)2(kwa kiswahili),monkey,monkey,monkey,7,0
1,Test-restudy,7,27,12,28,mashua,boti,boat,boat,boat,6,0
1,Test-restudy,7,27,12,29,adhama,taadhima baada ya heshima,honor,honor,honor,6,0
1,Test-restudy,7,27,12,30,dafina,what long john silver was after,treasure,treasure,treasure,7,0
1,Test-restudy,7,27,12,31,sumu,huua,poison,poison,poison,3,0
1,Test-restudy,7,27,12,32,wasaa,kina tamshi hufanana na nasaha,leisure,leisure,leisure,6,0
1,Test-restudy,7,27,12,33,usingizi,hupelekea kuhitaji kulala,sleep,sleep,sleep,7,0
1,Test-restudy,7,27,12,34,yamini,kiapo,kiapo,oath,oath,5,0
1,Test-restudy,7,27,12,35,jeraha,waliyoyapata majeruhi,wound,wound,wound,6,0
1,Test-restudy,7,27,12,36,theluji,nyeupe,snow,snow,snow,5,0
1,Test-restudy,7,27,12,37,talaka,mkeo kaomba talaka,what prenaps are for,divorce,divorce,7,0
1,Test-restudy,7,27,12,38,chura,na binti wa mfalme,frog,frog,frog,5,0
1,Test-restudy,7,27,12,39,kaa,mikono yenye uwezo wa kunasa na hupatikana mitoni,knew this,crab,crab,3,0
1,Test-restudy,7,27,12,40,adui,idd amin kwa nyerere,nme,enemy,enemy,4,0
1,Test-restudy,7,27,12,41,sanda,wanataka nizikwe nivikwe sanda,shroud,shroud,shroud,5,0
1,Test-restudy,7,27,12,42,samadi,mbolea itokanayo na viumbe hai,mbolea,manure,manure,5,0
1,Test-restudy,7,27,12,43,pafu,bale ana la mbwa,lung,lung,lung,4,0
1,Test-restudy,7,27,12,44,vumbi,udongo uliomwepesi kukithiri,dust,dust,dust,4,0
1,Test-restudy,7,27,12,45,chaza,nimewahi kufika oysterbay dar es salaam,find peals in them,oyster,oyster,6,0
1,Test-restudy,7,27,12,46,chama,kundi la wanasiasa,definitely not society,society,society,6,0
1,Test-restudy,7,27,12,47,ubini,ufoji,forgery,forgery,forgery,3,0
1,Test-restudy,7,27,12,48,jibini,gandisha maziwa kisha vuna mafuta yaliyoelea,knew this,cheese,cheese,6,0
1,Test-restudy,7,28,13,1,lovely,i could not come up with a word,lovely,lovely,lovely,0,0
1,Test-restudy,7,28,13,2,yellow,yellow,yellow,yellow,yellow,0,0
1,Test-restudy,7,28,13,3,akl,arugula,akl,cakcle,akl,0,0
1,Test-restudy,7,28,13,4,lasso,lasso,lasso,lasso,lasso,0,0
1,Test-restudy,7,28,13,5,rambo,randolph,orembo,bambo,remember,1,0
1,Test-restudy,7,28,13,6,funny,funny,funny,funny,funny,0,0
1,Test-restudy,7,28,13,7,hide under,hide under,duck,hide and duck,hide and duck,0,0
1,Test-restudy,7,28,13,8,utilize,stanza,stanza,stanza,stanza,5,0
1,Test-restudy,7,28,13,9,taboo,taboo,taboo,taboo,taboo,0,0
1,Test-restudy,7,28,13,10,mate,mate,mate,mate,mate,0,0
1,Test-restudy,7,28,13,11,tuna,zaitouna,tuna,tuna,tuna,0,0
1,Test-restudy,7,28,13,12,dress,stain,dress,dress,dress,0,0
1,Test-restudy,7,28,13,13,bamba,pillow,baby,pamper,pamper,2,0
1,Test-restudy,7,28,13,14,wing,wing,wings,wing,wing,0,0
1,Test-restudy,7,28,13,15,eww,ew,ew,ew,ew,1,0
1,Test-restudy,7,28,13,16,far i see,race,horsey,farash,horsey,5,0
1,Test-restudy,7,28,13,17,hairy,real soft,real soft,real soft,real soft,8,0
1,Test-restudy,7,28,13,18,pepper,pepper,pepper,pepper,pepper,0,0
1,Test-restudy,7,28,13,19,pizza,i could not come up with a word,pisa,pisa,pisa,2,0
1,Test-restudy,7,28,13,20,buri,bury,bury,burried,bury,1,0
1,Test-restudy,7,28,13,21,salam,salam,salam,salam,salam,0,0
1,Test-restudy,7,28,13,22,knowledge,i could not come up with a word,knowledge,knowledge,knowledge,0,0
1,Test-restudy,7,28,13,23,destitute,story,destitute,destitute,destitute,0,0
1,Test-restudy,7,28,13,24,rushing,hush,shame,rushed,rushed,3,0
1,Test-restudy,7,28,13,25,far,fatal,fatal,fatal,fatal,3,0
1,Test-restudy,7,28,13,26,god,god,god,god,god,0,0
1,Test-restudy,7,28,13,27,tumble,tumble,tumble,tumble,tumble,0,0
1,Test-restudy,7,28,13,28,walking,i could not come up with a word,smash,going,walking,0,0
1,Test-restudy,7,28,13,29,bone,i could not come up with a word,bone,bone,bone,0,0
1,Test-restudy,7,28,13,30,dafin,final,burried,dafeen,burried,2,0
1,Test-restudy,7,28,13,31,fast,i could not come up with a word,fast,fast,fast,0,0
